date,iso_code,new_cases_smoothed,new_deaths_smoothed,population,num_vacunes
2020/03/12,IRL,5.286,0.143,4937796,
2020/03/12,ISL,9.857,0,341250,
2020/03/12,ITA,1607.857,124,60461828,
2020/03/12,LIE,0,0,38137,
2020/03/12,LTU,0.286,0,2722291,
2020/03/12,LUX,2.571,0,625976,
2020/03/12,LVA,1.286,0,1886202,
2020/03/12,MLT,0.857,0,441539,
2020/03/12,NLD,60.143,0.714,17134873,
2020/03/12,NOR,87.857,0,5421242,
2020/03/12,POL,6.857,0.143,37846605,
2020/03/12,PRT,7.286,0,10196707,
2020/03/12,ROU,6.143,0,19237682,
2020/03/12,SVK,2.286,0,5459643,
2020/03/12,SVN,12.429,0,2078932,
2020/03/12,SWE,97.714,0.286,10099270,
2020/03/13,AUT,64.143,0.143,9006400,
2020/03/13,BEL,64.286,0.429,11589616,
2020/03/13,BGR,3.286,0.143,6948445,
2020/03/13,CYP,,,875899,
2020/03/13,CZE,17.571,0,10708982,
2020/03/13,DEU,429.286,1,83783945,
2020/03/13,DNK,111.429,0,5792203,
2020/03/13,ESP,690.286,18.286,46754783,
2020/03/13,EST,9.857,0,1326539,
2020/03/13,FIN,20,0,5540718,
2020/03/13,FRA,437.857,10,67564251,
2020/03/13,GRC,20.714,0.143,10423056,
2020/03/13,HRV,3,0,4105268,
2020/03/13,HUN,2.429,0,9660350,
2020/03/13,IRL,10.286,0.143,4937796,
2020/03/13,ISL,13,0,341250,
2020/03/13,ITA,1860.571,152.714,60461828,
2020/03/13,LIE,0,0,38137,
2020/03/13,LTU,0.429,0,2722291,
2020/03/13,LUX,4.571,0,625976,
2020/03/13,LVA,2.286,0,1886202,
2020/03/13,MLT,1.714,0,441539,
2020/03/13,NLD,96.857,1.286,17134873,
2020/03/13,NOR,126.857,0,5421242,
2020/03/13,POL,9,0.286,37846605,
2020/03/13,PRT,14.143,0,10196707,
2020/03/13,ROU,11.429,0,19237682,
2020/03/13,SVK,4.429,0,5459643,
2020/03/13,SVN,19.143,0,2078932,
2020/03/13,SWE,111,0.429,10099270,
2020/03/14,AUT,82.286,0.143,9006400,
2020/03/14,BEL,74.286,0.571,11589616,
2020/03/14,BGR,5.857,0.286,6948445,
2020/03/14,CYP,3.714,0,875899,
2020/03/14,CZE,24.286,0,10708982,
2020/03/14,DEU,540.857,1.286,83783945,
2020/03/14,DNK,116,0.143,5792203,
2020/03/14,ESP,841.571,26.429,46754783,
2020/03/14,EST,15,0,1326539,
2020/03/14,FIN,30,0,5540718,
2020/03/14,FRA,506.857,10.714,67564251,
2020/03/14,GRC,26,0.429,10423056,
2020/03/14,HRV,3.714,0,4105268,
2020/03/14,HUN,3.714,0,9660350,
2020/03/14,IRL,15.857,0.286,4937796,
2020/03/14,ISL,15.143,0,341250,
2020/03/14,ITA,2182,172.571,60461828,
2020/03/14,LIE,0.429,0,38137,
2020/03/14,LTU,0.714,0,2722291,
2020/03/14,LUX,7,0.143,625976,
2020/03/14,LVA,3.571,0,1886202,
2020/03/14,MLT,2.143,0,441539,
2020/03/14,NLD,110.571,1.571,17134873,
2020/03/14,NOR,134.714,0.429,5421242,
2020/03/14,POL,14,0.429,37846605,
2020/03/14,PRT,21.286,0,10196707,
2020/03/14,ROU,16.286,0,19237682,
2020/03/14,SVK,6.143,0,5459643,
2020/03/14,SVN,24.857,0.143,2078932,
2020/03/14,SWE,116.429,0.714,10099270,
2020/03/15,AUT,108,0.143,9006400,
2020/03/15,BEL,98,0.571,11589616,
2020/03/15,BGR,6.714,0.286,6948445,
2020/03/15,CYP,3.714,0,875899,
2020/03/15,CZE,31.714,0,10708982,
2020/03/15,DEU,679.286,1.571,83783945,
2020/03/15,DNK,119.714,0.286,5792203,
2020/03/15,ESP,1017.857,38.857,46754783,
2020/03/15,EST,23,0,1326539,
2020/03/15,FIN,31.571,0,5540718,
2020/03/15,FRA,486.714,10.286,67564251,
2020/03/15,GRC,36.857,0.571,10423056,
2020/03/15,HRV,5.286,0,4105268,
2020/03/15,HUN,3.571,0.143,9660350,
2020/03/15,IRL,15.714,0.286,4937796,
2020/03/15,ISL,17.286,0,341250,
2020/03/15,ITA,2481.714,206.143,60461828,
2020/03/15,LIE,0.429,0,38137,
2020/03/15,LTU,1.143,0,2722291,
2020/03/15,LUX,8,0.143,625976,
2020/03/15,LVA,4,0,1886202,
2020/03/15,MLT,2.571,0,441539,
2020/03/15,NLD,124.714,2.429,17134873,
2020/03/15,NOR,149.286,0.429,5421242,
2020/03/15,POL,15.429,0.429,37846605,
2020/03/15,PRT,30.714,0,10196707,
2020/03/15,ROU,16.571,0,19237682,
2020/03/15,SVK,7.286,0,5459643,
2020/03/15,SVN,29,0.143,2078932,
2020/03/15,SWE,119.714,1,10099270,
2020/03/16,AUT,126.714,0.429,9006400,
2020/03/16,BEL,117,0.714,11589616,
2020/03/16,BGR,6.857,0.286,6948445,
2020/03/16,CYP,4.429,0,875899,
2020/03/16,CZE,38.143,0,10708982,
2020/03/16,DEU,870.857,2.143,83783945,
2020/03/16,DNK,120.143,0.429,5792203,
2020/03/16,ESP,1267,44.857,46754783,
2020/03/16,EST,27.857,0,1326539,
2020/03/16,FIN,35.286,0,5540718,
2020/03/16,FRA,753.143,17.714,67564251,
2020/03/16,GRC,36.857,0.571,10423056,
2020/03/16,HRV,6.429,0,4105268,
2020/03/16,HUN,4.286,0.143,9660350,
2020/03/16,IRL,21.143,0.286,4937796,
2020/03/16,ISL,17.429,0,341250,
2020/03/16,ITA,2686.857,242.143,60461828,
2020/03/16,LIE,0.429,0,38137,
2020/03/16,LTU,1.571,0,2722291,
2020/03/16,LUX,10.571,0.143,625976,
2020/03/16,LVA,4,0,1886202,
2020/03/16,MLT,3.857,0,441539,
2020/03/16,NLD,156.429,3,17134873,
2020/03/16,NOR,161.143,0.429,5421242,
2020/03/16,POL,23,0.571,37846605,
2020/03/16,PRT,43,0,10196707,
2020/03/16,ROU,20.429,0,19237682,
2020/03/16,SVK,8.571,0,5459643,
2020/03/16,SVN,33.857,0.143,2078932,
2020/03/16,SWE,117.143,1.143,10099270,
2020/03/17,AUT,164.286,0.429,9006400,
2020/03/17,BEL,139.429,1.429,11589616,
2020/03/17,BGR,9,0.286,6948445,
2020/03/17,CYP,6.143,0,875899,
2020/03/17,CZE,50.714,0,10708982,
2020/03/17,DEU,1114.286,3.143,83783945,
2020/03/17,DNK,108.714,0.571,5792203,
2020/03/17,ESP,1436.143,71.143,46754783,
2020/03/17,EST,30.429,0,1326539,
2020/03/17,FIN,40.143,0,5540718,
2020/03/17,FRA,847.429,16.571,67564251,
2020/03/17,GRC,42.571,0.714,10423056,
2020/03/17,HRV,7.286,0,4105268,
2020/03/17,HUN,5.857,0.143,9660350,
2020/03/17,IRL,27,0.286,4937796,
2020/03/17,ISL,21.571,0,341250,
2020/03/17,ITA,3051,267.429,60461828,
2020/03/17,LIE,0.857,0,38137,
2020/03/17,LTU,2.571,0,2722291,
2020/03/17,LUX,19.286,0.143,625976,
2020/03/17,LVA,5.857,0,1886202,
2020/03/17,MLT,4.714,0,441539,
2020/03/17,NLD,189.857,5.571,17134873,
2020/03/17,NOR,151.857,0.429,5421242,
2020/03/17,POL,30.857,0.714,37846605,
2020/03/17,PRT,58.143,0.143,10196707,
2020/03/17,ROU,22.714,0,19237682,
2020/03/17,SVK,9.286,0,5459643,
2020/03/17,SVN,34.857,0.143,2078932,
2020/03/17,SWE,120.143,1.857,10099270,
2020/03/18,AUT,200,0.571,9006400,
2020/03/18,BEL,167.429,1.571,11589616,
2020/03/18,BGR,12.143,0.143,6948445,
2020/03/18,CYP,6.143,0,875899,
2020/03/18,CZE,53.286,0,10708982,
2020/03/18,DEU,1488.429,3.571,83783945,
2020/03/18,DNK,96,0.571,5792203,
2020/03/18,ESP,1661.857,81.286,46754783,
2020/03/18,EST,34.571,0,1326539,
2020/03/18,FIN,39.571,0,5540718,
2020/03/18,FRA,975.857,14.429,67564251,
2020/03/18,GRC,45.571,0.571,10423056,
2020/03/18,HRV,8.857,0,4105268,
2020/03/18,HUN,6.429,0.143,9660350,
2020/03/18,IRL,35.571,0.143,4937796,
2020/03/18,ISL,23.571,0,341250,
2020/03/18,ITA,3321.571,307.286,60461828,
2020/03/18,LIE,3.857,0,38137,
2020/03/18,LTU,3.429,0,2722291,
2020/03/18,LUX,28,0.286,625976,
2020/03/18,LVA,8.714,0,1886202,
2020/03/18,MLT,4.571,0,441539,
2020/03/18,NLD,222.143,7.571,17134873,
2020/03/18,NOR,136,0.857,5421242,
2020/03/18,POL,31.429,0.714,37846605,
2020/03/18,PRT,55.571,0.286,10196707,
2020/03/18,ROU,30.714,0,19237682,
2020/03/18,SVK,13.571,0,5459643,
2020/03/18,SVN,31.143,0.143,2078932,
2020/03/18,SWE,112.857,2.857,10099270,
2020/03/19,AUT,244.429,0.714,9006400,
2020/03/19,BEL,211.571,2.571,11589616,
2020/03/19,BGR,12.429,0.286,6948445,
2020/03/19,CYP,8.714,0,875899,
2020/03/19,CZE,85.714,0,10708982,
2020/03/19,DEU,1891.714,5.857,83783945,
2020/03/19,DNK,86.857,0.857,5792203,
2020/03/19,ESP,2240.857,110.714,46754783,
2020/03/19,EST,35.857,0,1326539,
2020/03/19,FIN,48.714,0,5540718,
2020/03/19,FRA,1239.571,28,67564251,
2020/03/19,GRC,45.571,0.714,10423056,
2020/03/19,HRV,12.286,0.143,4105268,
2020/03/19,HUN,8.571,0.143,9660350,
2020/03/19,IRL,73.429,0.286,4937796,
2020/03/19,ISL,32.429,0,341250,
2020/03/19,ITA,3703.143,341.286,60461828,
2020/03/19,LIE,3.857,0,38137,
2020/03/19,LTU,4.714,0,2722291,
2020/03/19,LUX,45.143,0.571,625976,
2020/03/19,LVA,10.857,0,1886202,
2020/03/19,MLT,6.714,0,441539,
2020/03/19,NLD,280.571,10.286,17134873,
2020/03/19,NOR,149.143,1,5421242,
2020/03/19,POL,43.714,0.571,37846605,
2020/03/19,PRT,103.714,0.429,10196707,
2020/03/19,ROU,32.571,0,19237682,
2020/03/19,SVK,15.286,0,5459643,
2020/03/19,SVN,28.143,0.143,2078932,
2020/03/19,SWE,111.714,4,10099270,
2020/03/20,AUT,269.143,0.714,9006400,
2020/03/20,BEL,242.571,4.857,11589616,
2020/03/20,BGR,14.857,0.286,6948445,
2020/03/20,CYP,7.571,0,875899,
2020/03/20,CZE,98.857,0,10708982,
2020/03/20,DEU,2310.429,8.571,83783945,
2020/03/20,DNK,76.143,1.286,5792203,
2020/03/20,ESP,2168.286,130,46754783,
2020/03/20,EST,29.143,0,1326539,
2020/03/20,FIN,42.143,0,5540718,
2020/03/20,FRA,1296.714,53.143,67564251,
2020/03/20,GRC,43.571,0.714,10423056,
2020/03/20,HRV,13.714,0.143,4105268,
2020/03/20,HUN,9.429,0.429,9660350,
2020/03/20,IRL,84.714,0.286,4937796,
2020/03/20,ISL,39.286,0,341250,
2020/03/20,ITA,4194.429,395.143,60461828,
2020/03/20,LIE,3.857,0,38137,
2020/03/20,LTU,6.143,0,2722291,
2020/03/20,LUX,64.286,0.571,625976,
2020/03/20,LVA,13.429,0,1886202,
2020/03/20,MLT,7.429,0,441539,
2020/03/20,NLD,313.857,13.857,17134873,
2020/03/20,NOR,131.143,1,5421242,
2020/03/20,POL,51,0.429,37846605,
2020/03/20,PRT,129.714,0.857,10196707,
2020/03/20,ROU,31.286,0,19237682,
2020/03/20,SVK,15,0,5459643,
2020/03/20,SVN,28.571,0.143,2078932,
2020/03/20,SWE,115.714,5,10099270,
2020/03/21,AUT,308.429,1,9006400,
2020/03/21,BEL,303.714,9,11589616,
2020/03/21,BGR,17.429,0.143,6948445,
2020/03/21,CYP,8.286,0,875899,
2020/03/21,CZE,115.143,0,10708982,
2020/03/21,DEU,2518.286,10.714,83783945,
2020/03/21,DNK,83.429,1.714,5792203,
2020/03/21,ESP,2711.857,168.571,46754783,
2020/03/21,EST,27.286,0,1326539,
2020/03/21,FIN,42.571,0.143,5540718,
2020/03/21,FRA,1423.857,67.429,67564251,
2020/03/21,GRC,43.143,1.429,10423056,
2020/03/21,HRV,24,0.143,4105268,
2020/03/21,HUN,10.429,0.571,9660350,
2020/03/21,IRL,93.714,0.143,4937796,
2020/03/21,ISL,45.286,0.143,341250,
2020/03/21,ITA,4631.571,483.429,60461828,
2020/03/21,LIE,4.714,0,38137,
2020/03/21,LTU,9,0,2722291,
2020/03/21,LUX,88.429,1,625976,
2020/03/21,LVA,14,0,1886202,
2020/03/21,MLT,7.857,0,441539,
2020/03/21,NLD,382.571,17.857,17134873,
2020/03/21,NOR,146.857,0.571,5421242,
2020/03/21,POL,61.857,0.286,37846605,
2020/03/21,PRT,158.714,1.714,10196707,
2020/03/21,ROU,34.857,0,19237682,
2020/03/21,SVK,19.143,0,5459643,
2020/03/21,SVN,28.857,0,2078932,
2020/03/21,SWE,124.857,6.286,10099270,
2020/03/22,AUT,388.857,2.143,9006400,
2020/03/22,BEL,359.286,10.143,11589616,
2020/03/22,BGR,19.429,0.143,6948445,
2020/03/22,CYP,9.857,0.143,875899,
2020/03/22,CZE,123.857,0.143,10708982,
2020/03/22,DEU,2725.429,11.857,83783945,
2020/03/22,DNK,91.286,1.571,5792203,
2020/03/22,ESP,2995.714,211.857,46754783,
2020/03/22,EST,22.143,0,1326539,
2020/03/22,FIN,54.571,0.143,5540718,
2020/03/22,FRA,1746.571,83.571,67564251,
2020/03/22,GRC,41.857,1.571,10423056,
2020/03/22,HRV,29.286,0.143,4105268,
2020/03/22,HUN,14.143,0.714,9660350,
2020/03/22,IRL,111,0.286,4937796,
2020/03/22,ISL,56.714,0.143,341250,
2020/03/22,ITA,4913,523.857,60461828,
2020/03/22,LIE,4.714,0,38137,
2020/03/22,LTU,14.571,0,2722291,
2020/03/22,LUX,105.571,1,625976,
2020/03/22,LVA,15.571,0,1886202,
2020/03/22,MLT,9.857,0,441539,
2020/03/22,NLD,439.857,22.857,17134873,
2020/03/22,NOR,166.286,0.571,5421242,
2020/03/22,POL,73.571,0.571,37846605,
2020/03/22,PRT,193.571,2,10196707,
2020/03/22,ROU,43.143,0.429,19237682,
2020/03/22,SVK,18.714,0,5459643,
2020/03/22,SVN,27.857,0.143,2078932,
2020/03/22,SWE,131.857,7.571,10099270,
2020/03/23,AUT,493.714,2.571,9006400,
2020/03/23,BEL,383.571,11.857,11589616,
2020/03/23,BGR,21.286,0.143,6948445,
2020/03/23,CYP,11.857,0.143,875899,
2020/03/23,CZE,134,0.143,10708982,
2020/03/23,DEU,3112,15.143,83783945,
2020/03/23,DNK,91.286,3,5792203,
2020/03/23,ESP,3599.143,281.286,46754783,
2020/03/23,EST,21,0,1326539,
2020/03/23,FIN,60.429,0.143,5540718,
2020/03/23,FRA,1920,101.857,67564251,
2020/03/23,GRC,52,1.857,10423056,
2020/03/23,HRV,36.857,0.143,4105268,
2020/03/23,HUN,18.286,0.857,9660350,
2020/03/23,IRL,136.571,0.571,4937796,
2020/03/23,ISL,58.286,0.143,341250,
2020/03/23,ITA,5135.286,559.857,60461828,
2020/03/23,LIE,6.714,0,38137,
2020/03/23,LTU,16.571,0,2722291,
2020/03/23,LUX,114,1,625976,
2020/03/23,LVA,20.857,0,1886202,
2020/03/23,MLT,11,0,441539,
2020/03/23,NLD,478.286,27.143,17134873,
2020/03/23,NOR,184,1,5421242,
2020/03/23,POL,81.714,0.571,37846605,
2020/03/23,PRT,247,3.286,10196707,
2020/03/23,ROU,59.714,1,19237682,
2020/03/23,SVK,17.571,0,5459643,
2020/03/23,SVN,27,0.286,2078932,
2020/03/23,SWE,146,10.429,10099270,
2020/03/24,AUT,564.429,3.571,9006400,
2020/03/24,BEL,432.286,16,11589616,
2020/03/24,BGR,21.571,0.143,6948445,
2020/03/24,CYP,11.143,0.429,875899,
2020/03/24,CZE,142.571,0.429,10708982,
2020/03/24,DEU,3389.857,19,83783945,
2020/03/24,DNK,99,4,5792203,
2020/03/24,ESP,4019.571,325,46754783,
2020/03/24,EST,20.571,0,1326539,
2020/03/24,FIN,67.286,0.143,5540718,
2020/03/24,FRA,2093.857,136.143,67564251,
2020/03/24,GRC,50.857,2.143,10423056,
2020/03/24,HRV,45.286,0.143,4105268,
2020/03/24,HUN,19.571,1.143,9660350,
2020/03/24,IRL,158,0.714,4937796,
2020/03/24,ISL,61.143,0.286,341250,
2020/03/24,ITA,5381.429,616.714,60461828,
2020/03/24,LIE,6.286,0,38137,
2020/03/24,LTU,21,0.143,2722291,
2020/03/24,LUX,137,1,625976,
2020/03/24,LVA,21.143,0,1886202,
2020/03/24,MLT,10.286,0,441539,
2020/03/24,NLD,552.714,33.429,17134873,
2020/03/24,NOR,200,1.286,5421242,
2020/03/24,POL,94.714,0.714,37846605,
2020/03/24,PRT,273.429,4.571,10196707,
2020/03/24,ROU,87.143,1.571,19237682,
2020/03/24,SVK,18.857,0,5459643,
2020/03/24,SVN,29.286,0.429,2078932,
2020/03/24,SWE,161.857,12.714,10099270,
2020/03/25,AUT,563.143,3.714,9006400,
2020/03/25,BEL,493,23.429,11589616,
2020/03/25,BGR,21.429,0.143,6948445,
2020/03/25,CYP,11.857,0.429,875899,
2020/03/25,CZE,170,0.857,10708982,
2020/03/25,DEU,3570.857,25.429,83783945,
2020/03/25,DNK,106.571,4.286,5792203,
2020/03/25,ESP,5086.429,432,46754783,
2020/03/25,EST,20.857,0.143,1326539,
2020/03/25,FIN,77.714,0.429,5540718,
2020/03/25,FRA,2315.714,169.143,67564251,
2020/03/25,GRC,57.571,2.429,10423056,
2020/03/25,HRV,51.571,0.143,4105268,
2020/03/25,HUN,24,1.286,9660350,
2020/03/25,IRL,181.714,1,4937796,
2020/03/25,ISL,69.571,0.286,341250,
2020/03/25,ITA,5524.714,646.429,60461828,
2020/03/25,LIE,3.286,0,38137,
2020/03/25,LTU,25.857,0.286,2722291,
2020/03/25,LUX,161.429,0.857,625976,
2020/03/25,LVA,21.429,0,1886202,
2020/03/25,MLT,13,0,441539,
2020/03/25,NLD,625.714,42.714,17134873,
2020/03/25,NOR,219.143,1.143,5421242,
2020/03/25,POL,114.286,1.286,37846605,
2020/03/25,PRT,363.857,5.857,10196707,
2020/03/25,ROU,92.286,2.429,19237682,
2020/03/25,SVK,15.857,0,5459643,
2020/03/25,SVN,36.143,0.571,2078932,
2020/03/25,SWE,186,16.143,10099270,
2020/03/26,AUT,699.429,6.143,9006400,
2020/03/26,BEL,634.286,28.429,11589616,
2020/03/26,BGR,24.286,0,6948445,
2020/03/26,CYP,11.286,0.429,875899,
2020/03/26,CZE,175.857,1.286,10708982,
2020/03/26,DEU,4088.286,31.857,83783945,
2020/03/26,DNK,114,5,5792203,
2020/03/26,ESP,5689,505,46754783,
2020/03/26,EST,38.714,0.143,1326539,
2020/03/26,FIN,79.714,0.714,5540718,
2020/03/26,FRA,2611.714,207.571,67564251,
2020/03/26,GRC,67.714,2.857,10423056,
2020/03/26,HRV,55.714,0.286,4105268,
2020/03/26,HUN,26.857,1.286,9660350,
2020/03/26,IRL,180.286,2.286,4937796,
2020/03/26,ISL,67.429,0.286,341250,
2020/03/26,ITA,5650.571,687.143,60461828,
2020/03/26,LIE,4,0,38137,
2020/03/26,LTU,32.429,0.429,2722291,
2020/03/26,LUX,159.714,0.714,625976,
2020/03/26,LVA,22.571,0,1886202,
2020/03/26,MLT,11.571,0,441539,
2020/03/26,NLD,714.429,51.143,17134873,
2020/03/26,NOR,231.857,1,5421242,
2020/03/26,POL,123.714,1.571,37846605,
2020/03/26,PRT,394.143,8.143,10196707,
2020/03/26,ROU,107.429,3.286,19237682,
2020/03/26,SVK,14.714,0,5459643,
2020/03/26,SVN,39.429,0.714,2078932,
2020/03/26,SWE,206.429,19.429,10099270,
2020/03/27,AUT,752.714,7.429,9006400,
2020/03/27,BEL,718.143,36,11589616,
2020/03/27,BGR,23.714,0,6948445,
2020/03/27,CYP,13.571,0.714,875899,
2020/03/27,CZE,206.571,1.286,10708982,
2020/03/27,DEU,4431.857,39.286,83783945,
2020/03/27,DNK,123.286,6.143,5792203,
2020/03/27,ESP,6472.714,585,46754783,
2020/03/27,EST,41.714,0.143,1326539,
2020/03/27,FIN,84.429,1,5540718,
2020/03/27,FRA,2898.429,220.714,67564251,
2020/03/27,GRC,67.286,3.143,10423056,
2020/03/27,HRV,65.429,0.286,4105268,
2020/03/27,HUN,30.714,1,9660350,
2020/03/27,IRL,205.429,2.714,4937796,
2020/03/27,ISL,68.714,0.286,341250,
2020/03/27,ITA,5639.571,728.857,60461828,
2020/03/27,LIE,4,0,38137,
2020/03/27,LTU,35,0.571,2722291,
2020/03/27,LUX,160.143,1.571,625976,
2020/03/27,LVA,24.143,0,1886202,
2020/03/27,MLT,10.714,0,441539,
2020/03/27,NLD,806.286,62.857,17134873,
2020/03/27,NOR,263,1.714,5421242,
2020/03/27,POL,137.714,1.571,37846605,
2020/03/27,PRT,464,10,10196707,
2020/03/27,ROU,140.571,3.714,19237682,
2020/03/27,SVK,18.857,0,5459643,
2020/03/27,SVN,41.571,1.143,2078932,
2020/03/27,SWE,232.857,23.286,10099270,
2020/03/28,AUT,779.571,8.571,9006400,
2020/03/28,BEL,902.714,40.857,11589616,
2020/03/28,BGR,24,0.571,6948445,
2020/03/28,CYP,13.571,0.714,875899,
2020/03/28,CZE,233.714,1.571,10708982,
2020/03/28,DEU,5068.857,49.857,83783945,
2020/03/28,DNK,135.143,7.429,5792203,
2020/03/28,ESP,6837.286,658.143,46754783,
2020/03/28,EST,48.429,0.143,1326539,
2020/03/28,FIN,92,1.143,5540718,
2020/03/28,FRA,3318.429,250.143,67564251,
2020/03/28,GRC,75.857,2.714,10423056,
2020/03/28,HRV,64.429,0.571,4105268,
2020/03/28,HUN,34.286,1,9660350,
2020/03/28,IRL,232.857,4.714,4937796,
2020/03/28,ISL,70,0.143,341250,
2020/03/28,ITA,5556.286,742.571,60461828,
2020/03/28,LIE,2.714,0,38137,
2020/03/28,LTU,38.571,0.571,2722291,
2020/03/28,LUX,165.857,1.429,625976,
2020/03/28,LVA,25.857,0,1886202,
2020/03/28,MLT,10.857,0,441539,
2020/03/28,NLD,882.714,71.857,17134873,
2020/03/28,NOR,271,2.286,5421242,
2020/03/28,POL,157.429,1.857,37846605,
2020/03/28,PRT,555.714,12.571,10196707,
2020/03/28,ROU,155,5.286,19237682,
2020/03/28,SVK,16.286,0,5459643,
2020/03/28,SVN,43,1.143,2078932,
2020/03/28,SWE,256.429,27.143,10099270,
2020/03/29,AUT,743.714,10,9006400,
2020/03/29,BEL,1062.143,50.857,11589616,
2020/03/29,BGR,22.714,0.714,6948445,
2020/03/29,CYP,17,0.571,875899,
2020/03/29,CZE,242.429,2.143,10708982,
2020/03/29,DEU,5317.429,62.714,83783945,
2020/03/29,DNK,150,8.429,5792203,
2020/03/29,ESP,7334.571,718.714,46754783,
2020/03/29,EST,50.429,0.429,1326539,
2020/03/29,FIN,87.714,1.429,5540718,
2020/03/29,FRA,3362.429,276,67564251,
2020/03/29,GRC,76,3.286,10423056,
2020/03/29,HRV,65.571,0.714,4105268,
2020/03/29,HUN,39.571,1,9660350,
2020/03/29,IRL,244.143,6,4937796,
2020/03/29,ISL,64.571,0.143,341250,
2020/03/29,ITA,5507.286,757.571,60461828,
2020/03/29,LIE,2.714,0,38137,
2020/03/29,LTU,38.143,0.571,2722291,
2020/03/29,LUX,164.571,1.857,625976,
2020/03/29,LVA,29.714,0,1886202,
2020/03/29,MLT,8.714,0,441539,
2020/03/29,NLD,959,84.571,17134873,
2020/03/29,NOR,271.286,2.571,5421242,
2020/03/29,POL,175.429,2.143,37846605,
2020/03/29,PRT,623.143,15,10196707,
2020/03/29,ROU,197.429,5.714,19237682,
2020/03/29,SVK,18.429,0,5459643,
2020/03/29,SVN,45.143,1.286,2078932,
2020/03/29,SWE,279.571,32,10099270,
2020/03/30,AUT,734.857,12.429,9006400,
2020/03/30,BEL,1165.143,60.714,11589616,
2020/03/30,BGR,22.571,0.714,6948445,
2020/03/30,CYP,16.286,0.857,875899,
2020/03/30,CZE,252.143,3.143,10708982,
2020/03/30,DEU,5404.143,74.571,83783945,
2020/03/30,DNK,169,7.571,5792203,
2020/03/30,ESP,7545.714,772.143,46754783,
2020/03/30,EST,51.857,0.429,1326539,
2020/03/30,FIN,93.143,1.714,5540718,
2020/03/30,FRA,3503.714,309.143,67564251,
2020/03/30,GRC,73.857,3.714,10423056,
2020/03/30,HRV,67.857,0.714,4105268,
2020/03/30,HUN,40,1.143,9660350,
2020/03/30,IRL,255,6.857,4937796,
2020/03/30,ISL,71.143,0.143,341250,
2020/03/30,ITA,5401.714,787.714,60461828,
2020/03/30,LIE,1.571,0,38137,
2020/03/30,LTU,42.286,0.571,2722291,
2020/03/30,LUX,159,2,625976,
2020/03/30,LVA,28,0,1886202,
2020/03/30,MLT,7,0,441539,
2020/03/30,NLD,1007.571,93,17134873,
2020/03/30,NOR,260.571,3.143,5421242,
2020/03/30,POL,186.571,3.286,37846605,
2020/03/30,PRT,621.143,16.714,10196707,
2020/03/30,ROU,219,8.286,19237682,
2020/03/30,SVK,21.429,0,5459643,
2020/03/30,SVN,44.857,1.143,2078932,
2020/03/30,SWE,313,35.857,10099270,
2020/03/31,AUT,699.571,14.286,9006400,
2020/03/31,BEL,1215.143,83.286,11589616,
2020/03/31,BGR,25.857,0.714,6948445,
2020/03/31,CYP,19.714,0.714,875899,
2020/03/31,CZE,273.429,4,10708982,
2020/03/31,DEU,5546,88.286,83783945,
2020/03/31,DNK,188.714,8.286,5792203,
2020/03/31,ESP,8005.429,808,46754783,
2020/03/31,EST,53.714,0.571,1326539,
2020/03/31,FIN,89.429,2.286,5540718,
2020/03/31,FRA,4272.286,346.286,67564251,
2020/03/31,GRC,81.571,4.143,10423056,
2020/03/31,HRV,69.286,0.714,4105268,
2020/03/31,HUN,43.571,1,9660350,
2020/03/31,IRL,272.286,9.143,4937796,
2020/03/31,ISL,69.571,0,341250,
2020/03/31,ITA,5230.857,801.143,60461828,
2020/03/31,LIE,2.429,0,38137,
2020/03/31,LTU,43.143,0.429,2722291,
2020/03/31,LUX,154.143,2.143,625976,
2020/03/31,LVA,28.714,0,1886202,
2020/03/31,MLT,8.429,0,441539,
2020/03/31,NLD,1012.429,109,17134873,
2020/03/31,NOR,254,3.857,5421242,
2020/03/31,POL,201.429,3.286,37846605,
2020/03/31,PRT,725.857,18.143,10196707,
2020/03/31,ROU,207.286,10.143,19237682,
2020/03/31,SVK,22.714,0,5459643,
2020/03/31,SVN,46,1.571,2078932,
2020/03/31,SWE,348,40.286,10099270,
2020/04/01,AUT,731.857,16.571,9006400,
2020/04/01,BEL,1289.571,92.857,11589616,
2020/04/01,BGR,25.714,1,6948445,
2020/04/01,CYP,26.857,0.857,875899,
2020/04/01,CZE,264.857,4.714,10708982,
2020/04/01,DEU,5792.714,102,83783945,
2020/04/01,DNK,204,10,5792203,
2020/04/01,ESP,7800.429,820,46754783,
2020/04/01,EST,53.571,0.571,1326539,
2020/04/01,FIN,80.857,2,5540718,
2020/04/01,FRA,4541.143,492.143,67564251,
2020/04/01,GRC,84.857,4,10423056,
2020/04/01,HRV,74.429,0.714,4105268,
2020/04/01,HUN,42.714,1.429,9660350,
2020/04/01,IRL,269,10.857,4937796,
2020/04/01,ISL,69,0,341250,
2020/04/01,ITA,5169.714,807.429,60461828,
2020/04/01,LIE,2.429,0,38137,
2020/04/01,LTU,43.429,0.571,2722291,
2020/04/01,LUX,140.857,3,625976,
2020/04/01,LVA,32.143,0,1886202,
2020/04/01,MLT,8.429,0,441539,
2020/04/01,NLD,1036.857,116.857,17134873,
2020/04/01,NOR,254.143,4.286,5421242,
2020/04/01,POL,214.714,4.143,37846605,
